Day,MSE_mu,Accuracy
Day 0,0.03152915593311319,0.66
Day 1,0.03233154022171389,0.6
Day 2,0.026501082266094867,0.52
Day 3,0.0267552470656122,0.56
Day 4,0.017591396554437498,0.72
Day 5,0.024091443695960255,0.62
Day 6,0.01693990495803385,0.9
Day 7,0.015691051111884458,0.7
Day 8,0.015502799133267024,0.74
Day 9,0.01783118632358279,0.76
Day 10,0.014102160402015779,0.72
Day 11,0.012278636983418433,0.7
Day 12,0.015628889316192236,0.74
Day 13,0.00872830317237078,0.78
Day 14,0.010203669946355359,0.9
Day 15,0.010111943333377001,0.84
Day 16,0.010621663170192103,0.82
Day 17,0.00823969704522824,0.84
Day 18,0.00785317452034993,0.68
Day 19,0.009838046870727311,0.68
