Day,MSE_mu,Accuracy
Day 0,0.02909867250915149,0.7
Day 1,0.016739910314184123,0.8
Day 2,0.013578787990629386,0.84
Day 3,0.00905386788992953,0.86
Day 4,0.01054279578098552,0.86
Day 5,0.008811873499372241,0.8
Day 6,0.007816483481663413,0.88
Day 7,0.007239456323000497,0.94
Day 8,0.007045885727301699,0.9
Day 9,0.0053797415912822605,0.76
Day 10,0.00856581276711893,0.86
Day 11,0.00648251778226691,0.92
Day 12,0.006996511141236453,0.84
Day 13,0.005372590580003451,0.78
Day 14,0.005890702293024755,0.84
Day 15,0.005157126712610013,0.92
Day 16,0.0055913301661933024,0.76
Day 17,0.004880147267792813,0.96
Day 18,0.004612983012529041,0.88
Day 19,0.004452463139678624,0.84
