Day,MSE_mu,Accuracy
Day 0,0.023497808298191494,0.72
Day 1,0.021381209959010574,0.72
Day 2,0.01689557638993112,0.74
Day 3,0.00871632512383121,0.88
Day 4,0.011681022466734732,0.76
Day 5,0.012897680441011394,0.76
Day 6,0.010154623786062826,0.92
Day 7,0.008101517511447222,0.76
Day 8,0.007045775810695865,0.82
Day 9,0.012402259634597276,0.74
Day 10,0.010455076150625568,0.74
Day 11,0.007549445431699842,0.74
Day 12,0.008303624974588775,0.7
Day 13,0.009702478923131625,0.72
Day 14,0.008134527303918102,0.9
Day 15,0.006211722192873852,0.88
Day 16,0.008777500840498904,0.94
Day 17,0.006630798993985343,0.84
Day 18,0.005718788997839535,0.84
Day 19,0.007217365707144168,0.76
