Day,MSE_mu,Accuracy
Day 0,0.016160687776345557,0.84
Day 1,0.0131336589765611,0.76
Day 2,0.008968842921985392,0.86
Day 3,0.006582902727690895,0.8
Day 4,0.00700155551291746,0.84
Day 5,0.007048434994463128,0.88
Day 6,0.007288289133284208,0.86
Day 7,0.006998996961645727,0.84
Day 8,0.005729861416378216,0.82
Day 9,0.0059059673735242565,0.9
Day 10,0.004946532311265408,0.82
Day 11,0.006099961281594214,0.8
Day 12,0.0049739527035440245,0.92
Day 13,0.00499703675156255,0.92
Day 14,0.0033299535673846983,0.9
Day 15,0.003941520750743834,0.96
Day 16,0.003220422886199052,0.78
Day 17,0.004625188759494355,0.82
Day 18,0.004647141545036362,0.86
Day 19,0.0043079579667878514,0.84
