Day,MSE_mu,Accuracy
Day 0,0.02589976548909673,0.74
Day 1,0.020825382120119463,0.82
Day 2,0.009668115931826938,0.8
Day 3,0.01004302749129195,0.92
Day 4,0.010885752189094886,0.74
Day 5,0.008589256380167333,0.88
Day 6,0.007349751762199135,0.86
Day 7,0.007277311501348334,0.86
Day 8,0.007807805177233678,0.74
Day 9,0.007392636037050233,0.84
Day 10,0.00660010877826321,0.94
Day 11,0.008563066261905125,0.78
Day 12,0.0064350065341803485,0.9
Day 13,0.00790068251211352,0.78
Day 14,0.006873567218411825,0.84
Day 15,0.004863260710198787,0.9
Day 16,0.004578613978088471,0.82
Day 17,0.006266411724730213,0.86
Day 18,0.004569937829538767,0.88
Day 19,0.006408537504631367,0.82
