Day,MSE_mu,Accuracy
Day 0,0.018506253130053194,0.84
Day 1,0.010853369409474851,0.88
Day 2,0.00724847006519511,0.82
Day 3,0.00497890695494883,0.92
Day 4,0.008752262168099817,0.76
Day 5,0.0068658424061983706,0.94
Day 6,0.010704168767572401,0.74
Day 7,0.006383080436583796,0.88
Day 8,0.006409031784482478,0.94
Day 9,0.004164028013591607,0.96
Day 10,0.005587717297149192,0.86
Day 11,0.004805036894108632,0.88
Day 12,0.005458542425254082,0.82
Day 13,0.004608649091088242,0.88
Day 14,0.004395259195557675,0.94
Day 15,0.00615761430679848,0.86
Day 16,0.0025865995501006944,0.84
Day 17,0.003228730060490205,0.92
Day 18,0.0039223953503309,0.86
Day 19,0.004112656418670303,0.88
