Day,MSE_mu,Accuracy
Day 0,0.0284719984392223,0.72
Day 1,0.019756560250826703,0.74
Day 2,0.01200329137952544,0.84
Day 3,0.015345664192454138,0.72
Day 4,0.01269696430726419,0.74
Day 5,0.008119916595398234,0.84
Day 6,0.011960414991453516,0.68
Day 7,0.008353684647896027,0.9
Day 8,0.009474220596673858,0.62
Day 9,0.009340138468168873,0.74
Day 10,0.008836521964293282,0.88
Day 11,0.008259349629399611,0.74
Day 12,0.007629131053948985,0.78
Day 13,0.009016518422839542,0.76
Day 14,0.007793385230188041,0.78
Day 15,0.005557323127462353,0.84
Day 16,0.008552355707928018,0.72
Day 17,0.007748324649065715,0.82
Day 18,0.01021887643029097,0.88
Day 19,0.008206947253163573,0.94
