Day,MSE_mu,Accuracy
Day 0,0.027579776741025352,0.68
Day 1,0.02276653979011238,0.62
Day 2,0.018559701077862704,0.82
Day 3,0.01149263634331065,0.8
Day 4,0.011352673390846573,0.72
Day 5,0.009749158024134638,0.82
Day 6,0.008263218089126983,0.8
Day 7,0.007017281893273232,0.92
Day 8,0.009480243605398448,0.7
Day 9,0.011620428714532604,0.7
Day 10,0.009422537317722753,0.78
Day 11,0.009327577456337586,0.8
Day 12,0.0066157127428920146,0.74
Day 13,0.0102008415641282,0.74
Day 14,0.0070892133948525305,0.8
Day 15,0.011236723609966035,0.78
Day 16,0.00669923891548612,0.74
Day 17,0.007046439813790204,0.88
Day 18,0.005858093059151377,0.9
Day 19,0.00634442376632757,0.84
