Day,MSE_mu,Accuracy
Day 0,0.022273685016512126,0.86
Day 1,0.014951508297185435,0.74
Day 2,0.008881612515709408,0.82
Day 3,0.012398084093363317,0.88
Day 4,0.010568832829236057,0.84
Day 5,0.006926598888505196,0.8
Day 6,0.006445053727745514,0.76
Day 7,0.007879427150611,0.86
Day 8,0.006546683480005965,0.92
Day 9,0.0058397121219561764,0.86
Day 10,0.0061420832277411476,0.92
Day 11,0.00814736019820204,0.76
Day 12,0.005566636749927305,0.8
Day 13,0.006097027485525258,0.78
Day 14,0.0055945314486936844,0.94
Day 15,0.004760403052247995,0.82
Day 16,0.004671267034485696,0.84
Day 17,0.004637258792482841,0.84
Day 18,0.0036145343620558796,0.9
Day 19,0.0041336525666840936,0.84
