Day,MSE_mu,Accuracy
Day 0,0.03005528481195199,0.7
Day 1,0.022801671670882106,0.66
Day 2,0.016901955590823876,0.7
Day 3,0.00945721010358437,0.84
Day 4,0.012073945048613614,0.9
Day 5,0.012897831610424139,0.78
Day 6,0.010755767690974357,0.9
Day 7,0.013538761631443528,0.68
Day 8,0.011942021875484574,0.84
Day 9,0.008831402778067347,0.7
Day 10,0.011909696800814237,0.82
Day 11,0.00662279711838892,0.78
Day 12,0.007183720085765216,0.76
Day 13,0.00791301009598615,0.8
Day 14,0.006246703844690338,0.78
Day 15,0.004865097260523977,0.78
Day 16,0.0055657495767498875,0.88
Day 17,0.005913551099206708,0.68
Day 18,0.004904654425476915,0.86
Day 19,0.0054473778873693045,0.84
