Day,MSE_mu,Accuracy
Day 0,0.017822840161813975,0.82
Day 1,0.009275846758572421,0.88
Day 2,0.010660567408821363,0.82
Day 3,0.006936924566499434,0.78
Day 4,0.005935690694901048,0.88
Day 5,0.007822719644426218,0.84
Day 6,0.006268140745944479,0.86
Day 7,0.005252641081704211,0.68
Day 8,0.006387342079996235,0.82
Day 9,0.005198980843227789,0.78
Day 10,0.004466978806198711,0.82
Day 11,0.0037213432941787805,0.84
Day 12,0.004256781055896595,0.84
Day 13,0.003798258329674367,0.82
Day 14,0.0048834144917809935,0.84
Day 15,0.004022853063358339,0.84
Day 16,0.004421470801970387,0.9
Day 17,0.0030502693729873216,0.84
Day 18,0.004158235759388535,0.9
Day 19,0.003432430601018883,0.96
