Day,MSE_mu,Accuracy
Day 0,0.024474302063067173,0.68
Day 1,0.02104216064729503,0.7
Day 2,0.013421150989863734,0.8
Day 3,0.013048623627282771,0.72
Day 4,0.01202009334302867,0.74
Day 5,0.010787887374888365,0.88
Day 6,0.012157081842674885,0.78
Day 7,0.007814083686080924,0.88
Day 8,0.01389096738573518,0.66
Day 9,0.006721187462006135,0.86
Day 10,0.006119155828469192,0.84
Day 11,0.007550697975193126,0.86
Day 12,0.0081838247163765,0.86
Day 13,0.008205626272733852,0.84
Day 14,0.005712746169958971,0.76
Day 15,0.007440080617114755,0.74
Day 16,0.006200153828065538,0.74
Day 17,0.006462360299334247,0.76
Day 18,0.005299226021085129,0.88
Day 19,0.006699926275904872,0.7
