Day,MSE_mu,Accuracy
Day 0,0.015024947185841431,0.84
Day 1,0.01595236120559182,0.68
Day 2,0.010937564111983744,0.82
Day 3,0.012076950821298355,0.7
Day 4,0.013374135660849138,0.74
Day 5,0.009062217971938782,0.84
Day 6,0.009455110422660746,0.8
Day 7,0.011160195539242433,0.72
Day 8,0.007159070222341868,0.72
Day 9,0.007990705410702521,0.72
Day 10,0.012043432088212331,0.7
Day 11,0.008249083591423565,0.88
Day 12,0.007973646553072773,0.8
Day 13,0.006888738422208361,0.8
Day 14,0.008159091176357493,0.76
Day 15,0.00839562819661034,0.78
Day 16,0.00836251221205481,0.72
Day 17,0.0068471918375513805,0.78
Day 18,0.007403857816157859,0.56
Day 19,0.006041061834032147,0.84
