Day,MSE_mu,Accuracy
Day 0,0.03814392084045726,0.72
Day 1,0.03924047137446336,0.42
Day 2,0.020833899861761096,0.8
Day 3,0.021833610027954135,0.7
Day 4,0.01854723472290706,0.74
Day 5,0.02229499598606418,0.58
Day 6,0.018983414834865327,0.66
Day 7,0.017000576647896025,0.74
Day 8,0.015846385367612487,0.8
Day 9,0.012446724857289726,0.86
Day 10,0.014612847836764305,0.78
Day 11,0.015045641960294358,0.64
Day 12,0.013489498876558278,0.82
Day 13,0.010726564700360021,0.8
Day 14,0.010734364236240466,0.84
Day 15,0.007593264893795746,0.72
Day 16,0.011850649049931203,0.72
Day 17,0.010299862847786863,0.76
Day 18,0.006142143745508278,0.84
Day 19,0.006882605568067917,0.78
