Day,MSE_mu,Accuracy
Day 0,0.028199052059830625,0.78
Day 1,0.010213264198399045,0.88
Day 2,0.014875026492629445,0.82
Day 3,0.010953104213074105,0.9
Day 4,0.014060259952607596,0.6
Day 5,0.009118061470006524,0.74
Day 6,0.008852894659478474,0.82
Day 7,0.007834155480315878,0.76
Day 8,0.0076411038383553,0.88
Day 9,0.00862209056703222,0.72
Day 10,0.006828850697489473,0.76
Day 11,0.006857947841085288,0.68
Day 12,0.005812802809505411,0.74
Day 13,0.0058276635465357276,0.68
Day 14,0.008008881583956327,0.76
Day 15,0.0038427300167845823,0.86
Day 16,0.005475881148671206,0.8
Day 17,0.00577194036054803,0.82
Day 18,0.005454906824181994,0.86
Day 19,0.006901563637416091,0.9
