Day,MSE_mu,Accuracy
Day 0,0.02304711138390948,0.82
Day 1,0.012792141882521712,0.8
Day 2,0.011549266183716015,0.78
Day 3,0.012858914069823717,0.78
Day 4,0.009711417506516141,0.78
Day 5,0.011037779379839525,0.84
Day 6,0.009805428714468732,0.84
Day 7,0.00740870201030943,0.88
Day 8,0.008582168535182006,0.88
Day 9,0.007220875132948001,0.84
Day 10,0.006619893604612197,0.76
Day 11,0.006614251428307492,0.88
Day 12,0.006165509463099268,0.9
Day 13,0.007023235951184207,0.8
Day 14,0.008506630288857269,0.86
Day 15,0.005646406530969524,0.9
Day 16,0.006268283151669916,0.82
Day 17,0.007021602858030537,0.8
Day 18,0.005830330908162233,0.92
Day 19,0.0045976042548097,0.82
