Day,MSE_mu,Accuracy
Day 0,0.011576165492047671,0.86
Day 1,0.007289436200960158,0.9
Day 2,0.009697644122295384,0.78
Day 3,0.008124314217476445,0.92
Day 4,0.007183074447568119,0.9
Day 5,0.008177190692100924,0.84
Day 6,0.007070409791485737,0.82
Day 7,0.005300963411076268,0.86
Day 8,0.00592989474298527,0.92
Day 9,0.004634274315877487,0.88
Day 10,0.004626880418483648,0.86
Day 11,0.0041641938058815005,0.78
Day 12,0.0035477550044601307,0.8
Day 13,0.004626084250900889,0.84
Day 14,0.0030397905928277544,0.86
Day 15,0.003734973638877592,0.84
Day 16,0.0034262235058931927,0.86
Day 17,0.004250018865373906,0.9
Day 18,0.0030875609584001366,0.94
Day 19,0.0023919596844313292,0.96
