Day,MSE_mu,Accuracy
Day 0,0.02284380877777119,0.72
Day 1,0.014648431813492947,0.82
Day 2,0.008582614697192634,0.86
Day 3,0.010299750304474446,0.88
Day 4,0.006932926350383283,0.84
Day 5,0.008689318034097875,0.92
Day 6,0.008660317922801213,0.86
Day 7,0.006416163146998722,0.96
Day 8,0.007374505354913043,0.86
Day 9,0.005207385797340203,0.86
Day 10,0.006375599229553213,0.92
Day 11,0.0038325414954454152,0.92
Day 12,0.005059948588431386,0.8
Day 13,0.004015389902007095,0.86
Day 14,0.003112020274122737,0.92
Day 15,0.0040492397265360575,0.94
Day 16,0.00333667869942908,0.88
Day 17,0.0029237840584937017,0.92
Day 18,0.004068323774960725,0.84
Day 19,0.0033922022803887083,0.9
