Day,MSE_mu,Accuracy
Day 0,0.023008957932825168,0.72
Day 1,0.012272438570885402,0.88
Day 2,0.008545354883141613,0.88
Day 3,0.009157707148711834,0.82
Day 4,0.00668856802931063,0.88
Day 5,0.00620826867339244,0.8
Day 6,0.007571682188502926,0.9
Day 7,0.008787223707537796,0.88
Day 8,0.006578890219025627,0.8
Day 9,0.007575886453162994,0.78
Day 10,0.008358065146113666,0.88
Day 11,0.006284225538030217,0.76
Day 12,0.006278084332422116,0.82
Day 13,0.005114039668063784,0.84
Day 14,0.0057917604643215196,0.92
Day 15,0.006200729045137258,0.86
Day 16,0.0070416387121881785,0.8
Day 17,0.004145650532458374,0.88
Day 18,0.005081902365318369,0.82
Day 19,0.004763839163992125,0.8
