Day,MSE_mu,Accuracy
Day 0,0.019917430383314897,0.88
Day 1,0.016040344044019585,0.84
Day 2,0.010464844815821724,0.78
Day 3,0.010661273977027068,0.94
Day 4,0.009532466234843552,0.82
Day 5,0.0061523711376932,0.8
Day 6,0.008529262369783448,0.7
Day 7,0.006066490835232106,0.84
Day 8,0.0053812510905294295,0.84
Day 9,0.004139925672856259,0.94
Day 10,0.005967142214946516,0.76
Day 11,0.006588284016875064,0.8
Day 12,0.00462672913136671,0.88
Day 13,0.004876026361496846,0.86
Day 14,0.004338899437616504,0.92
Day 15,0.004448758031436638,0.86
Day 16,0.005992498169157718,0.78
Day 17,0.0024686383979992807,0.72
Day 18,0.004091904797880888,0.8
Day 19,0.003525971943301715,0.86
