Day,MSE_mu,Accuracy
Day 0,0.025427068808974593,0.7
Day 1,0.018279265876579416,0.78
Day 2,0.011664827105754942,0.76
Day 3,0.012619972101876804,0.78
Day 4,0.009243333188593864,0.86
Day 5,0.01102932223025917,0.76
Day 6,0.0127718266343257,0.82
Day 7,0.008634220381035939,0.86
Day 8,0.010984490504471787,0.84
Day 9,0.009630912379284684,0.86
Day 10,0.008883962825786572,0.82
Day 11,0.007732669787599983,0.8
Day 12,0.0071766259747981205,0.9
Day 13,0.0076086044673431795,0.8
Day 14,0.007342377306316151,0.74
Day 15,0.008354913472250208,0.78
Day 16,0.007731685678001321,0.8
Day 17,0.006458750954059547,0.86
Day 18,0.006927808835128387,0.84
Day 19,0.005422694705353624,0.78
