Day,MSE_mu,Accuracy
Day 0,0.021107782722734558,0.8
Day 1,0.012051720777055337,0.74
Day 2,0.009861749122906457,0.78
Day 3,0.012464016582879435,0.82
Day 4,0.009475994429542847,0.84
Day 5,0.00788767980912254,0.9
Day 6,0.008550222074637697,0.82
Day 7,0.009413633961370236,0.86
Day 8,0.008201457537931382,0.88
Day 9,0.006529846690215359,0.84
Day 10,0.007370592408532177,0.88
Day 11,0.006697730274215583,0.8
Day 12,0.007177543514278353,0.84
Day 13,0.006691009015026246,0.8
Day 14,0.005177573211140195,0.9
Day 15,0.004612934976651902,0.82
Day 16,0.0050620488231028675,0.86
Day 17,0.004713496400265691,0.84
Day 18,0.004161379106680547,0.8
Day 19,0.004745774325498208,0.94
