Day,MSE_mu,Accuracy
Day 0,0.03134223733810693,0.74
Day 1,0.023252034858184688,0.6
Day 2,0.01765922268331325,0.7
Day 3,0.01023669388211386,0.82
Day 4,0.016936114075200504,0.7
Day 5,0.013684990049741228,0.74
Day 6,0.010923042516467354,0.9
Day 7,0.011847576140595402,0.82
Day 8,0.00975571260592709,0.82
Day 9,0.009913411646868755,0.88
Day 10,0.008856208172373838,0.9
Day 11,0.009484439388971453,0.62
Day 12,0.007724857867170728,0.78
Day 13,0.005792824688148603,0.78
Day 14,0.007097115983912657,0.78
Day 15,0.00611768192179752,0.72
Day 16,0.008468651869098263,0.76
Day 17,0.0065415753564539905,0.84
Day 18,0.006824027474735697,0.76
Day 19,0.006582866286976121,0.84
