Day,MSE_mu,Accuracy
Day 0,0.02707155676371408,0.6
Day 1,0.015127084156731368,0.74
Day 2,0.011927307374976747,0.86
Day 3,0.022194489714336792,0.64
Day 4,0.02440442035829124,0.62
Day 5,0.016765925469005877,0.78
Day 6,0.010412726571231126,0.82
Day 7,0.011282602601735829,0.76
Day 8,0.009574731330200894,0.7
Day 9,0.01853980760924609,0.68
Day 10,0.009832297909010784,0.92
Day 11,0.00907073933211062,0.78
Day 12,0.006763862021809505,0.74
Day 13,0.009557285430391846,0.76
Day 14,0.009735504019772348,0.9
Day 15,0.005533778222529106,0.9
Day 16,0.007223490015387062,0.86
Day 17,0.006509037072279643,0.78
Day 18,0.008360660350430834,0.8
Day 19,0.006277156233961306,0.88
