Day,MSE_mu,Accuracy
Day 0,0.014249909459989994,0.94
Day 1,0.024061458032483232,0.64
Day 2,0.01278730981949121,0.88
Day 3,0.016905774065265673,0.6
Day 4,0.012863086151328374,0.84
Day 5,0.010225228297036322,0.82
Day 6,0.010399715413346791,0.88
Day 7,0.014231652037202901,0.74
Day 8,0.007865088695882169,0.9
Day 9,0.009215905454685133,0.76
Day 10,0.008412715057844423,0.78
Day 11,0.0077156959249334,0.78
Day 12,0.009720185784936244,0.9
Day 13,0.00757632901852873,0.68
Day 14,0.007916983765920585,0.82
Day 15,0.004681188661957981,0.8
Day 16,0.006539471899927042,0.9
Day 17,0.005310607896224188,0.94
Day 18,0.006859203510355466,0.88
Day 19,0.0058813160299233174,0.9
