Day,MSE_mu,Accuracy
Day 0,0.022614565763601706,0.86
Day 1,0.015738336850910074,0.66
Day 2,0.013064488961905873,0.78
Day 3,0.008742618681382828,0.88
Day 4,0.013501501749373179,0.82
Day 5,0.01182785382078018,0.72
Day 6,0.010578941816353755,0.82
Day 7,0.009339402417487338,0.74
Day 8,0.010327431188566685,0.7
Day 9,0.012741896716015708,0.78
Day 10,0.0081446841953452,0.92
Day 11,0.009417341340204296,0.82
Day 12,0.009719019786733918,0.74
Day 13,0.010403350303602387,0.72
Day 14,0.00608543172655117,0.78
Day 15,0.007944707413840655,0.82
Day 16,0.005319691138781669,0.86
Day 17,0.0053687280980443544,0.88
Day 18,0.0046207666537512,0.92
Day 19,0.008248640843717016,0.84
