Day,MSE_mu,Accuracy
Day 0,0.0278386684564176,0.68
Day 1,0.014519272392325235,0.7
Day 2,0.011302095419259953,0.82
Day 3,0.01363835697191254,0.78
Day 4,0.010032618607025938,0.8
Day 5,0.009879850192141154,0.8
Day 6,0.011007925149353896,0.82
Day 7,0.006134129159776953,0.86
Day 8,0.010089323128441897,0.76
Day 9,0.00921476512108017,0.78
Day 10,0.008284036866503254,0.86
Day 11,0.006520919329134658,0.8
Day 12,0.00795729514148559,0.82
Day 13,0.006208591331251287,0.7
Day 14,0.005304612772385455,0.82
Day 15,0.006805444520618747,0.8
Day 16,0.0060838439428456716,0.84
Day 17,0.004922329650335089,0.88
Day 18,0.005025531300753117,0.8
Day 19,0.0041300531012675645,0.88
