Day,MSE_mu,Accuracy
Day 0,0.030957952598544353,0.7
Day 1,0.03493971869013076,0.62
Day 2,0.01832821412171754,0.66
Day 3,0.033939429953625734,0.32
Day 4,0.019894096226526107,0.84
Day 5,0.01365600892003865,0.8
Day 6,0.015403891487697866,0.84
Day 7,0.009609411861944386,0.7
Day 8,0.017945139332036796,0.76
Day 9,0.014586266716759857,0.82
Day 10,0.01131541514155465,0.74
Day 11,0.010953608115679424,0.82
Day 12,0.013004010142744504,0.86
Day 13,0.007225126399407315,0.86
Day 14,0.00974229171351793,0.74
Day 15,0.010595094532823552,0.84
Day 16,0.009730492302892602,0.76
Day 17,0.008858085698461806,0.78
Day 18,0.009946838459768157,0.7
Day 19,0.007437628897384194,0.86
