Day,MSE_mu,Accuracy
Day 0,0.04200047890386138,0.52
Day 1,0.021402541455012213,0.74
Day 2,0.015727190836967733,0.74
Day 3,0.021368188410394152,0.7
Day 4,0.011527107820095294,0.86
Day 5,0.010842229780156124,0.8
Day 6,0.012894255728258036,0.76
Day 7,0.008238797725832645,0.82
Day 8,0.010179382347057857,0.8
Day 9,0.008624353582807052,0.9
Day 10,0.006574581897220281,0.92
Day 11,0.009270292350003633,0.8
Day 12,0.006581147137077882,0.78
Day 13,0.012989432790131447,0.72
Day 14,0.007768280399666765,0.86
Day 15,0.0065969332132424854,0.9
Day 16,0.00512168396685245,0.9
Day 17,0.005632503456728498,0.84
Day 18,0.0034481177580369467,0.84
Day 19,0.005129254566154342,0.74
