Day,MSE_mu,Accuracy
Day 0,0.0234948283423876,0.66
Day 1,0.01599483787774884,0.78
Day 2,0.01564433204298574,0.8
Day 3,0.016646701964256366,0.74
Day 4,0.009133532458783074,0.92
Day 5,0.013674843587672136,0.76
Day 6,0.007920870283664512,0.86
Day 7,0.008495341914534741,0.78
Day 8,0.00703849856563329,0.74
Day 9,0.011326811297535235,0.72
Day 10,0.01062706807429594,0.68
Day 11,0.0075525840546137755,0.84
Day 12,0.005521889083353951,0.84
Day 13,0.006794591491170209,0.7
Day 14,0.0050186159505471485,0.9
Day 15,0.005673278310271912,0.8
Day 16,0.009953490293584387,0.72
Day 17,0.004902346240163249,0.78
Day 18,0.006729465011616597,0.74
Day 19,0.006660569912738627,0.74
