Day,MSE_mu,Accuracy
Day 0,0.022468483690951575,0.86
Day 1,0.01192581937510999,0.8
Day 2,0.014900840658678114,0.7
Day 3,0.01344004901144206,0.82
Day 4,0.007207424783695095,0.82
Day 5,0.013514020818044472,0.8
Day 6,0.00798329349408725,0.88
Day 7,0.00861786133904671,0.84
Day 8,0.010011129354096607,0.74
Day 9,0.00961303013308028,0.64
Day 10,0.0065271643935645145,0.82
Day 11,0.007604606111278404,0.8
Day 12,0.007175326120711002,0.92
Day 13,0.008746343301283278,0.68
Day 14,0.010802683215327864,0.86
Day 15,0.0067999746819657515,0.92
Day 16,0.008481683183476139,0.76
Day 17,0.004190166861142078,0.88
Day 18,0.004488428049480575,0.9
Day 19,0.004880830759807429,0.82
