Day,MSE_mu,Accuracy
Day 0,0.015556961413047946,0.9
Day 1,0.011276041522489474,0.94
Day 2,0.011097144965572204,0.82
Day 3,0.009906350725194864,0.72
Day 4,0.00926311941180021,0.92
Day 5,0.008410899387363344,0.8
Day 6,0.008052964639183396,0.8
Day 7,0.006738846347055825,0.74
Day 8,0.007953919961501984,0.9
Day 9,0.0049715954327642295,0.82
Day 10,0.006529914377565257,0.92
Day 11,0.006666118657308762,0.98
Day 12,0.004488939399572988,0.94
Day 13,0.0046204798040977504,0.96
Day 14,0.0038352279187454648,0.92
Day 15,0.0037675568907825866,0.94
Day 16,0.00560559533859887,0.76
Day 17,0.004069812819516839,0.74
Day 18,0.002862639860952527,0.94
Day 19,0.0033920893415281045,0.9
