Day,MSE_mu,Accuracy
Day 0,0.02699278921833245,0.68
Day 1,0.015251546325730917,0.8
Day 2,0.013788039614705714,0.76
Day 3,0.0075132538335182355,0.84
Day 4,0.005340204830667938,0.9
Day 5,0.0083432114289178,0.78
Day 6,0.009195739372610312,0.84
Day 7,0.008954106164045567,0.8
Day 8,0.00678144147677226,0.76
Day 9,0.0101008516347354,0.84
Day 10,0.009944377950097297,0.8
Day 11,0.00551655643969351,0.94
Day 12,0.005932676910788601,0.92
Day 13,0.004623138518804345,0.92
Day 14,0.0047791481263143405,0.8
Day 15,0.003810620384015047,0.76
Day 16,0.005564347551197704,0.7
Day 17,0.00545984402734512,0.88
Day 18,0.004503106659631005,0.86
Day 19,0.005048954829059536,0.92
