Day,MSE_mu,Accuracy
Day 0,0.026540390649934863,0.7
Day 1,0.019454513937046652,0.74
Day 2,0.013913386640980945,0.8
Day 3,0.010503543236942676,0.8
Day 4,0.012647597971004659,0.66
Day 5,0.010297785901534412,0.88
Day 6,0.00893829757959876,0.82
Day 7,0.007679295206496268,0.88
Day 8,0.008178260871051835,0.88
Day 9,0.00869130434246935,0.84
Day 10,0.007066283638517719,0.76
Day 11,0.009748196410271292,0.64
Day 12,0.004579540244405374,0.82
Day 13,0.005080855828334071,0.78
Day 14,0.008771847524573623,0.78
Day 15,0.004743106431868028,0.84
Day 16,0.007956598740452606,0.76
Day 17,0.00562645441031477,0.82
Day 18,0.005851250686659683,0.74
Day 19,0.007641535338813379,0.78
