Day,MSE_mu,Accuracy
Day 0,0.021115879812333992,0.82
Day 1,0.01982417849402367,0.64
Day 2,0.01476414104315229,0.64
Day 3,0.01207593996375633,0.88
Day 4,0.013263898159589688,0.78
Day 5,0.012630404734786495,0.82
Day 6,0.0086637667326051,0.8
Day 7,0.008355064610315554,0.78
Day 8,0.008306040365919925,0.9
Day 9,0.011108673715277155,0.74
Day 10,0.008148389918633935,0.88
Day 11,0.005447250076316291,0.82
Day 12,0.007331379525049476,0.88
Day 13,0.006654534613418649,0.82
Day 14,0.007706402466277007,0.76
Day 15,0.008400906896565207,0.84
Day 16,0.0048792414377844045,0.82
Day 17,0.005964406311910582,0.84
Day 18,0.00449539807303456,0.86
Day 19,0.0052148899914226795,0.84
