Day,MSE_mu,Accuracy
Day 0,0.0219085147016625,0.68
Day 1,0.013929923088636841,0.78
Day 2,0.0072674931676454165,0.86
Day 3,0.007520824105197879,0.86
Day 4,0.010366991695393162,0.7
Day 5,0.008670674291377096,0.9
Day 6,0.0076315969981058255,0.86
Day 7,0.006912736465264617,0.74
Day 8,0.008756939652255335,0.86
Day 9,0.00671270485517395,0.88
Day 10,0.00676038062604757,0.86
Day 11,0.0059159902374728525,0.86
Day 12,0.0082959542691771,0.7
Day 13,0.007016949544834673,0.92
Day 14,0.006869691095131458,0.84
Day 15,0.006386227923992486,0.88
Day 16,0.006272575494061923,0.92
Day 17,0.0063832391863441335,0.76
Day 18,0.004821951482749087,0.84
Day 19,0.004180696721818241,0.88
