Day,MSE_mu,Accuracy
Day 0,0.019228188710942697,0.82
Day 1,0.012118283211651861,0.84
Day 2,0.009911713194028613,0.88
Day 3,0.008433452118143243,0.88
Day 4,0.014396177937580535,0.76
Day 5,0.010289901969227631,0.76
Day 6,0.009827835099455859,0.72
Day 7,0.008969052834812473,0.78
Day 8,0.008325156386805893,0.84
Day 9,0.006431672697960554,0.88
Day 10,0.005350859911518622,0.76
Day 11,0.006322393663483377,0.82
Day 12,0.007241754505251252,0.82
Day 13,0.00548685485714005,0.9
Day 14,0.005727086245928413,0.88
Day 15,0.00526999856421882,0.86
Day 16,0.0032399626470492374,0.82
Day 17,0.0046325805628190395,0.78
Day 18,0.0050798649834205515,0.92
Day 19,0.004047025942277292,0.94
