Day,MSE_mu,Accuracy
Day 0,0.04112047065732672,0.66
Day 1,0.020856595311707277,0.78
Day 2,0.02546174301120995,0.72
Day 3,0.013904413092410898,0.74
Day 4,0.013526279444650595,0.8
Day 5,0.009992761860707983,0.9
Day 6,0.009381090102896032,0.82
Day 7,0.010642810095873432,0.84
Day 8,0.01053105381024849,0.84
Day 9,0.011101289013737256,0.86
Day 10,0.006601270675448537,0.82
Day 11,0.005591781769899024,0.84
Day 12,0.004849563456728203,0.9
Day 13,0.01013217080631172,0.84
Day 14,0.007059302691332985,0.88
Day 15,0.006849654715659397,0.9
Day 16,0.0035642106973554732,0.84
Day 17,0.004708819371459256,0.9
Day 18,0.004602958532218973,0.86
Day 19,0.005272101971941109,0.78
