Day,MSE_mu,Accuracy
Day 0,0.03254347738630537,0.72
Day 1,0.020687468739898792,0.74
Day 2,0.021070337085945218,0.6
Day 3,0.019733421950553057,0.76
Day 4,0.026400670426363994,0.62
Day 5,0.018162421597501106,0.68
Day 6,0.015862194046078873,0.74
Day 7,0.019041317070684044,0.74
Day 8,0.021210195941696052,0.74
Day 9,0.01705983277812459,0.78
Day 10,0.01598962805148174,0.66
Day 11,0.015169181601458262,0.62
Day 12,0.018911699684536275,0.72
Day 13,0.014486438922922023,0.66
Day 14,0.018283379607516085,0.62
Day 15,0.014492077532812743,0.62
Day 16,0.014904470855970752,0.68
Day 17,0.012535504142484655,0.78
Day 18,0.014801609692592177,0.7
Day 19,0.010965216896811604,0.7
