Day,MSE_mu,Accuracy
Day 0,0.026864239011507404,0.74
Day 1,0.019690091748979437,0.82
Day 2,0.013174412988293834,0.8
Day 3,0.013286806894500815,0.54
Day 4,0.01542031994368287,0.62
Day 5,0.016895986063763604,0.72
Day 6,0.011267595829477266,0.76
Day 7,0.014946122868121293,0.76
Day 8,0.011241213020419957,0.78
Day 9,0.009814261236597262,0.78
Day 10,0.009381471807892486,0.92
Day 11,0.011799435108517577,0.74
Day 12,0.008144118423298971,0.86
Day 13,0.008454664046657628,0.92
Day 14,0.007721294651247754,0.82
Day 15,0.008494669828072014,0.8
Day 16,0.008750440825567873,0.86
Day 17,0.0064610125687895046,0.84
Day 18,0.006486047262153784,0.9
Day 19,0.005275442765762739,0.82
