Day,MSE_mu,Accuracy
Day 0,0.031166059697743397,0.74
Day 1,0.009117088936589893,0.9
Day 2,0.008997165924573017,0.8
Day 3,0.008888435565648577,0.86
Day 4,0.012425887732013387,0.76
Day 5,0.010107048817138111,0.84
Day 6,0.00820354584506081,0.72
Day 7,0.007987457517994092,0.8
Day 8,0.00909974558436534,0.9
Day 9,0.008265337169499011,0.82
Day 10,0.007062423412716128,0.84
Day 11,0.005659678981764624,0.82
Day 12,0.005718049930677152,0.9
Day 13,0.006178997083290349,0.8
Day 14,0.0059296819092609625,0.86
Day 15,0.007383654398700843,0.78
Day 16,0.006506793557040337,0.84
Day 17,0.006683636346363752,0.82
Day 18,0.00610796967728692,0.76
Day 19,0.006272002005515393,0.8
