Day,MSE_mu,Accuracy
Day 0,0.04690781759614914,0.54
Day 1,0.02846114081020974,0.56
Day 2,0.021410203615979576,0.7
Day 3,0.01615738573838609,0.78
Day 4,0.020269425113097702,0.76
Day 5,0.013009338079900087,0.74
Day 6,0.0152794761948559,0.86
Day 7,0.02093023645736012,0.64
Day 8,0.012464200946493727,0.76
Day 9,0.014979847054457207,0.62
Day 10,0.012568707387524159,0.64
Day 11,0.011950330085852478,0.66
Day 12,0.01615738475267385,0.84
Day 13,0.01138234856636164,0.74
Day 14,0.012785735131779214,0.72
Day 15,0.011995571077103912,0.8
Day 16,0.010056431570052067,0.76
Day 17,0.01154279409567271,0.72
Day 18,0.011255020872480318,0.78
Day 19,0.010609209552566501,0.8
