Day,MSE_mu,Accuracy
Day 0,0.031189531200172115,0.68
Day 1,0.01850556623209957,0.76
Day 2,0.017496445034003043,0.84
Day 3,0.013471809477591083,0.82
Day 4,0.008725801771156899,0.76
Day 5,0.00716443749339248,0.88
Day 6,0.008514534141751288,0.86
Day 7,0.007379944714180493,0.86
Day 8,0.008114246763684212,0.82
Day 9,0.004747483812260358,0.84
Day 10,0.005655806790240921,0.9
Day 11,0.005337721035018018,0.9
Day 12,0.005661629206581867,0.88
Day 13,0.005632772417091803,0.84
Day 14,0.0034837630903263857,0.84
Day 15,0.0042934292389317135,0.9
Day 16,0.003987631563313323,0.86
Day 17,0.004999851420562164,0.8
Day 18,0.003896296544742774,0.9
Day 19,0.003441515183659315,0.96
