Day,MSE_mu,Accuracy
Day 0,0.0246274849786484,0.72
Day 1,0.01001680306538328,0.9
Day 2,0.013147162587459835,0.84
Day 3,0.009046199573664189,0.8
Day 4,0.009176928913320477,0.88
Day 5,0.008837570004068518,0.78
Day 6,0.00841714293171758,0.74
Day 7,0.009509773278967949,0.82
Day 8,0.008190366559197085,0.86
Day 9,0.0061901810875635245,0.9
Day 10,0.006161439422993576,0.82
Day 11,0.006942088304686577,0.94
Day 12,0.006310244713023506,0.82
Day 13,0.006075574863225656,0.92
Day 14,0.007315711974797843,0.88
Day 15,0.0051768769211429045,0.9
Day 16,0.00516634068564423,0.84
Day 17,0.003357670847961505,0.82
Day 18,0.004710938439988375,0.92
Day 19,0.004754580194244821,0.82
