Day,MSE_mu,Accuracy
Day 0,0.0183302552998187,0.86
Day 1,0.016247450532328515,0.72
Day 2,0.01590132942977588,0.82
Day 3,0.010544409707570765,0.84
Day 4,0.00967689290224313,0.84
Day 5,0.008094785775191024,0.74
Day 6,0.009916587292738466,0.86
Day 7,0.006548977926027985,0.9
Day 8,0.008057524609553977,0.76
Day 9,0.008245556220465427,0.78
Day 10,0.006078155927104824,0.82
Day 11,0.007075168529048066,0.76
Day 12,0.006503715435411346,0.82
Day 13,0.005032586424429978,0.84
Day 14,0.007018435684963641,0.8
Day 15,0.0053838242134165845,0.9
Day 16,0.004457289293585541,0.84
Day 17,0.0043947167188251625,0.9
Day 18,0.0034148336161945432,0.8
Day 19,0.004587781348425135,0.84
