Day,MSE_mu,Accuracy
Day 0,0.024027136498155147,0.74
Day 1,0.019195421172827357,0.74
Day 2,0.014520358394511126,0.86
Day 3,0.011767535393441187,0.9
Day 4,0.015081632716134429,0.68
Day 5,0.009914329396232765,0.72
Day 6,0.012835345513191881,0.82
Day 7,0.008635743689364993,0.82
Day 8,0.004389561951608016,0.94
Day 9,0.006538881092857762,0.88
Day 10,0.007579574303753992,0.74
Day 11,0.005824371756186103,0.9
Day 12,0.007980973256079426,0.82
Day 13,0.008181694646037211,0.86
Day 14,0.006959152282595662,0.78
Day 15,0.009873793414885108,0.8
Day 16,0.007712033733215364,0.8
Day 17,0.006043768039926081,0.84
Day 18,0.0059886457886360565,0.76
Day 19,0.007480611160323851,0.82
