Day,MSE_mu,Accuracy
Day 0,0.032774397618519295,0.66
Day 1,0.017045802859428416,0.74
Day 2,0.014242028178928317,0.82
Day 3,0.00910604315038423,0.86
Day 4,0.014780071035530152,0.62
Day 5,0.008623571732532507,0.76
Day 6,0.010707316473380371,0.8
Day 7,0.009347167427901747,0.74
Day 8,0.010105497758512227,0.62
Day 9,0.009986454032732498,0.78
Day 10,0.007700258040010548,0.82
Day 11,0.0070025842344344945,0.82
Day 12,0.007108251269140907,0.94
Day 13,0.006452780585447002,0.84
Day 14,0.006577420060400158,0.9
Day 15,0.006969169401525679,0.76
Day 16,0.004934071375824022,0.76
Day 17,0.005608478409543515,0.82
Day 18,0.006132023381932839,0.76
Day 19,0.006157384362696772,0.88
