Day,MSE_mu,Accuracy
Day 0,0.02575416378925336,0.78
Day 1,0.0129740584711024,0.82
Day 2,0.014783274191197427,0.8
Day 3,0.016165175640455515,0.82
Day 4,0.013002577959515468,0.76
Day 5,0.01053577424463067,0.76
Day 6,0.009513609293375856,0.78
Day 7,0.013824264175399961,0.74
Day 8,0.007328661843193548,0.7
Day 9,0.006838096005673242,0.82
Day 10,0.010614462838933724,0.84
Day 11,0.007658694617527703,0.82
Day 12,0.006718685553665124,0.84
Day 13,0.006744024081279442,0.8
Day 14,0.008261094547085075,0.86
Day 15,0.00613112589644234,0.72
Day 16,0.006973479209410796,0.84
Day 17,0.0064705105222910295,0.78
Day 18,0.005735692460149758,0.78
Day 19,0.006146848671897964,0.78
