Day,MSE_mu,Accuracy
Day 0,0.02315385347451676,0.84
Day 1,0.012342947569354876,0.86
Day 2,0.012481580663414173,0.72
Day 3,0.010572897514398783,0.74
Day 4,0.006870874378924339,0.72
Day 5,0.011662769939926678,0.8
Day 6,0.009591821053632078,0.76
Day 7,0.007381376430054212,0.8
Day 8,0.00996754910204227,0.68
Day 9,0.011375896380261458,0.7
Day 10,0.008838572308654941,0.84
Day 11,0.004968472822079509,0.88
Day 12,0.007965874200324359,0.82
Day 13,0.00859550007665717,0.8
Day 14,0.00924809575267014,0.82
Day 15,0.008707266142828638,0.84
Day 16,0.009705395233961207,0.86
Day 17,0.0071971127943088195,0.84
Day 18,0.005646034810163686,0.78
Day 19,0.007471468996309651,0.8
