Day,MSE_mu,Accuracy
Day 0,0.021458548952644735,0.78
Day 1,0.008739788401864,0.84
Day 2,0.012547474335129241,0.68
Day 3,0.009023783190946263,0.86
Day 4,0.00905617116817398,0.78
Day 5,0.00733579444544424,0.78
Day 6,0.008040708851624624,0.86
Day 7,0.005035733529876026,0.86
Day 8,0.006986858908814744,0.78
Day 9,0.005024792527323717,0.76
Day 10,0.005742532568658479,0.84
Day 11,0.007428911177356472,0.74
Day 12,0.0060021641683473854,0.78
Day 13,0.005690631960654927,0.88
Day 14,0.004385604315570267,0.84
Day 15,0.005094742678767533,0.84
Day 16,0.005315371808425956,0.88
Day 17,0.005193704061321896,0.84
Day 18,0.004923780534570432,0.84
Day 19,0.005723030740063058,0.84
