Day,MSE_mu,Accuracy
Day 0,0.017318617087256228,0.74
Day 1,0.018737516668432458,0.78
Day 2,0.015315144852640945,0.78
Day 3,0.011202582840746057,0.78
Day 4,0.013557805936448312,0.68
Day 5,0.010603985346500923,0.74
Day 6,0.008593813782837545,0.84
Day 7,0.010964486706718544,0.68
Day 8,0.01183599064339212,0.72
Day 9,0.009432598805605048,0.8
Day 10,0.010408517953862982,0.82
Day 11,0.008760927976429194,0.84
Day 12,0.00714794822975894,0.84
Day 13,0.010811064543968523,0.72
Day 14,0.007495568567591177,0.84
Day 15,0.011198256370079282,0.72
Day 16,0.007445310471094508,0.82
Day 17,0.009312771320921332,0.72
Day 18,0.00669540501150857,0.76
Day 19,0.006775997781243564,0.72
