Day,MSE_mu,Accuracy
Day 0,0.01614413605433019,0.94
Day 1,0.010903539301233082,0.76
Day 2,0.011279430489668047,0.84
Day 3,0.010015727681423557,0.86
Day 4,0.00785953095175209,0.8
Day 5,0.006576565822826259,0.84
Day 6,0.013267601415924726,0.58
Day 7,0.011523797192781035,0.86
Day 8,0.005987104787713268,0.76
Day 9,0.006714533477013148,0.84
Day 10,0.005680039519646774,0.86
Day 11,0.006943747940546943,0.68
Day 12,0.006252598398572491,0.8
Day 13,0.006302357244760675,0.86
Day 14,0.0072693007539427965,0.76
Day 15,0.007555927384591447,0.82
Day 16,0.005051269038118497,0.86
Day 17,0.005307222094724195,0.86
Day 18,0.006420986007375147,0.72
Day 19,0.00824568538510678,0.76
