Day,MSE_mu,Accuracy
Day 0,0.018320558434080057,0.88
Day 1,0.02063348519692295,0.76
Day 2,0.021570349150270052,0.78
Day 3,0.02454964329758432,0.52
Day 4,0.011563240677622185,0.78
Day 5,0.014523341096831326,0.8
Day 6,0.011251109617283173,0.8
Day 7,0.01083145635489742,0.76
Day 8,0.012570547337252007,0.8
Day 9,0.01307067613069718,0.8
Day 10,0.012407259272266451,0.74
Day 11,0.009720117329903487,0.94
Day 12,0.007777579097492287,0.84
Day 13,0.01078831710699571,0.64
Day 14,0.007649644595089575,0.92
Day 15,0.009268733103832024,0.78
Day 16,0.0067191685328793615,0.92
Day 17,0.008998260245274876,0.66
Day 18,0.007967225589526105,0.9
Day 19,0.005897592248436325,0.86
