Day,MSE_mu,Accuracy
Day 0,0.022947384024189218,0.74
Day 1,0.012709631767456648,0.76
Day 2,0.013111866135044148,0.64
Day 3,0.012016957588440088,0.62
Day 4,0.009820454593752618,0.76
Day 5,0.008993530432718,0.84
Day 6,0.008241687636058374,0.82
Day 7,0.0077760597031481145,0.9
Day 8,0.006205340499249746,0.82
Day 9,0.011295321276560091,0.72
Day 10,0.007054965367416556,0.76
Day 11,0.007351584811966422,0.84
Day 12,0.008648884201228092,0.8
Day 13,0.008791468316763792,0.78
Day 14,0.005497995922322445,0.84
Day 15,0.009554145941211243,0.74
Day 16,0.005962506703582526,0.88
Day 17,0.007328936444914682,0.78
Day 18,0.005669903110156316,0.82
Day 19,0.006370532369409683,0.86
