Day,MSE_mu,Accuracy
Day 0,0.017333504076230355,0.88
Day 1,0.013857885969570558,0.8
Day 2,0.013304748871138913,0.68
Day 3,0.018904296372210985,0.7
Day 4,0.014890984255336165,0.62
Day 5,0.008758187327790181,0.82
Day 6,0.00854196106792908,0.74
Day 7,0.011331191380083728,0.86
Day 8,0.010173929130283615,0.7
Day 9,0.008460240314864111,0.82
Day 10,0.009797780444720103,0.82
Day 11,0.007759879929146663,0.8
Day 12,0.008134014424857667,0.72
Day 13,0.009899461080257257,0.74
Day 14,0.0070243252923224,0.88
Day 15,0.00815237545524554,0.74
Day 16,0.005899481715038289,0.7
Day 17,0.007808530887171966,0.78
Day 18,0.006446111362954058,0.88
Day 19,0.006070203817586286,0.84
