Day,MSE_mu,Accuracy
Day 0,0.023716999331948155,0.72
Day 1,0.021908755545942547,0.7
Day 2,0.019133830796878006,0.58
Day 3,0.009081235106032159,0.8
Day 4,0.016219863968504535,0.62
Day 5,0.011783472982222857,0.8
Day 6,0.013436726610247956,0.78
Day 7,0.010011998975065571,0.88
Day 8,0.009280652564751198,0.78
Day 9,0.011036873870453325,0.84
Day 10,0.008150730873613038,0.88
Day 11,0.009493290050901059,0.68
Day 12,0.010083862339373594,0.72
Day 13,0.009950007858634907,0.82
Day 14,0.005068513507645872,0.8
Day 15,0.007237375878866925,0.8
Day 16,0.007893606357885032,0.74
Day 17,0.006851331462248846,0.84
Day 18,0.007138408215480123,0.9
Day 19,0.006069268352436457,0.84
