Day,MSE_mu,Accuracy
Day 0,0.025020746990562146,0.84
Day 1,0.010175005479376631,0.88
Day 2,0.007804589061062395,0.92
Day 3,0.010100465734827426,0.82
Day 4,0.010189158318283606,0.84
Day 5,0.007646610339723108,0.82
Day 6,0.00866571603197531,0.7
Day 7,0.006299747554697144,0.88
Day 8,0.005044253466252616,0.84
Day 9,0.005236399546193283,0.9
Day 10,0.010017044983936414,0.7
Day 11,0.004986700587068776,0.8
Day 12,0.005586500506778331,0.82
Day 13,0.006069261759000789,0.82
Day 14,0.0083319912095452,0.8
Day 15,0.007248184894056868,0.94
Day 16,0.004769579426001677,0.88
Day 17,0.00370102528736451,0.9
Day 18,0.0034956872003276108,0.86
Day 19,0.00541144930936369,0.72
