Day,MSE_mu,Accuracy
Day 0,0.02433632880484513,0.8
Day 1,0.018222316089903004,0.66
Day 2,0.015379138373930836,0.72
Day 3,0.007623690167840515,0.84
Day 4,0.011389965446520024,0.88
Day 5,0.01253401623602464,0.74
Day 6,0.009823388323868303,0.84
Day 7,0.011571986245773496,0.88
Day 8,0.009736812904174058,0.96
Day 9,0.009883825266749286,0.76
Day 10,0.007296755269675652,0.74
Day 11,0.009357170484945405,0.8
Day 12,0.00659752291677328,0.86
Day 13,0.008453302991161463,0.72
Day 14,0.0057028160697173225,0.86
Day 15,0.0077197917468238685,0.9
Day 16,0.007214441937013911,0.88
Day 17,0.006005632295987222,0.92
Day 18,0.00645920202133767,0.82
Day 19,0.005708471479096209,0.88
