Day,MSE_mu,Accuracy
Day 0,0.022812678416221158,0.76
Day 1,0.015041032947096702,0.76
Day 2,0.01519127600550051,0.72
Day 3,0.010385906173176203,0.82
Day 4,0.012837504901222882,0.78
Day 5,0.008622078399091277,0.82
Day 6,0.009582148239842653,0.86
Day 7,0.006306171435678565,0.86
Day 8,0.004900247617507063,0.92
Day 9,0.008593180805675667,0.7
Day 10,0.00643284177910331,0.8
Day 11,0.0075705076724582,0.86
Day 12,0.005350502371882257,0.98
Day 13,0.004169699472907504,0.9
Day 14,0.005322764462584009,0.8
Day 15,0.003932087903265063,0.96
Day 16,0.0046698749234074365,0.78
Day 17,0.004298829288312837,0.86
Day 18,0.004397662408424358,0.88
Day 19,0.0057945599483197625,0.74
