Day,MSE_mu,Accuracy
Day 0,0.018749353124180735,0.78
Day 1,0.016621823040810058,0.78
Day 2,0.006993047425946512,0.86
Day 3,0.010699976223919636,0.68
Day 4,0.010085395344514728,0.82
Day 5,0.009576691018119522,0.78
Day 6,0.009354594292976238,0.82
Day 7,0.008224689378405217,0.84
Day 8,0.00706689126394862,0.86
Day 9,0.006729749914628369,0.78
Day 10,0.008981164659482175,0.72
Day 11,0.0071043386214238976,0.86
Day 12,0.007093115914309377,0.82
Day 13,0.006494322983894947,0.8
Day 14,0.007026703003665449,0.86
Day 15,0.007541722607353912,0.84
Day 16,0.004304955607467155,0.82
Day 17,0.005687439813046066,0.92
Day 18,0.00444103192756615,0.86
Day 19,0.004530607066782878,0.88
