Day,MSE_mu,Accuracy
Day 0,0.03127606864933159,0.7
Day 1,0.023229946035874843,0.64
Day 2,0.017944580347353096,0.76
Day 3,0.016762936931908775,0.72
Day 4,0.020856173556227948,0.74
Day 5,0.020216262228194552,0.64
Day 6,0.013546200259673683,0.88
Day 7,0.015960233055686234,0.66
Day 8,0.013787492410727903,0.78
Day 9,0.00946259701879437,0.7
Day 10,0.012759111048868652,0.72
Day 11,0.009372385451217597,0.72
Day 12,0.010892256635794418,0.78
Day 13,0.011960718962734186,0.68
Day 14,0.010097014419332289,0.8
Day 15,0.012302541730815244,0.76
Day 16,0.008441065892192106,0.82
Day 17,0.010118676114517592,0.72
Day 18,0.0076877895287617995,0.82
Day 19,0.008109639857325393,0.72
