Day,MSE_mu,Accuracy
Day 0,0.030957369111573898,0.64
Day 1,0.014164564980060055,0.8
Day 2,0.017094226588455916,0.68
Day 3,0.014646092951079671,0.74
Day 4,0.009987313422147061,0.82
Day 5,0.011611295679429985,0.82
Day 6,0.011808181512292572,0.64
Day 7,0.009928579057121812,0.84
Day 8,0.01029895433613217,0.86
Day 9,0.008258848728570882,0.78
Day 10,0.008998824307168569,0.78
Day 11,0.006720896604537995,0.8
Day 12,0.006557315960739351,0.76
Day 13,0.0059827979474144375,0.86
Day 14,0.00850691737835982,0.82
Day 15,0.005331779513047022,0.74
Day 16,0.0055092866420251504,0.9
Day 17,0.004792403530985914,0.76
Day 18,0.007059813451533855,0.88
Day 19,0.004659700919355919,0.78
