Day,MSE_mu,Accuracy
Day 0,0.03288017258437903,0.7
Day 1,0.018084350871779512,0.76
Day 2,0.017340629194790562,0.66
Day 3,0.01506093112757652,0.7
Day 4,0.013022966130409938,0.76
Day 5,0.013019084984328055,0.8
Day 6,0.014280009161554964,0.64
Day 7,0.011298527287308888,0.7
Day 8,0.012036204033068387,0.68
Day 9,0.010870900399593623,0.76
Day 10,0.012887632435429541,0.76
Day 11,0.013038403693601772,0.78
Day 12,0.012592119616217746,0.88
Day 13,0.008009490894847048,0.88
Day 14,0.008618333734224177,0.76
Day 15,0.012057741689120337,0.64
Day 16,0.01165128065585296,0.74
Day 17,0.01211224156083777,0.82
Day 18,0.008769218715391122,0.8
Day 19,0.006147719955550813,0.86
