Day,MSE_mu,Accuracy
Day 0,0.021834209371527812,0.82
Day 1,0.013861822151445189,0.68
Day 2,0.01084886168473174,0.76
Day 3,0.012363489439523263,0.58
Day 4,0.011449913056973933,0.66
Day 5,0.014187571760417503,0.66
Day 6,0.009921052601959149,0.76
Day 7,0.0084799887607254,0.82
Day 8,0.009354774884958438,0.68
Day 9,0.009567715685607742,0.78
Day 10,0.012247324987153243,0.8
Day 11,0.008942194804152778,0.78
Day 12,0.008852532895148769,0.78
Day 13,0.011027903279696941,0.72
Day 14,0.009130352941080956,0.76
Day 15,0.006966659097601368,0.8
Day 16,0.008764741791891802,0.72
Day 17,0.007114268257670026,0.82
Day 18,0.0067154692421654005,0.76
Day 19,0.006140599259888433,0.86
